RAST_GENE_ID	NCBI_GENE_ID
fiG|1005566.5.peG.772	thiP
fiG|1005566.5.peG.773	tbpA
fiG|1005566.5.peG.774	sgrR
fiG|1005566.5.peG.775	sgrS
fiG|1005566.5.peG.776	setA
fiG|1005566.5.peG.777	leuD
fiG|1005566.5.peG.778	leuC
fiG|1005566.5.peG.779	leuB
fiG|1005566.5.peG.78	rffH
fiG|1005566.5.peG.780	leuA
fiG|1005566.5.peG.781	NA
fiG|1005566.5.peG.782	leuO
fiG|1005566.5.peG.783	ilvI
fiG|1005566.5.peG.784	ilvH
fiG|1005566.5.peG.785	fruR
fiG|1005566.5.peG.786	NA
fiG|1005566.5.peG.787	mraZ
fiG|1005566.5.peG.788	mraW
fiG|1005566.5.peG.789	ftsL
fiG|1005566.5.peG.79	NA
fiG|1005566.5.peG.790	ftsI
fiG|1005566.5.peG.791	murE
fiG|1005566.5.peG.792	murF
fiG|1005566.5.peG.793	mraY
fiG|1005566.5.peG.794	murD
fiG|1005566.5.peG.795	ftsW
fiG|1005566.5.peG.796	murG
fiG|1005566.5.peG.797	murC
fiG|1005566.5.peG.798	ddlB
fiG|1005566.5.peG.799	ftsQ
fiG|1005566.5.peG.8	yidZ
fiG|1005566.5.peG.80	rffA
fiG|1005566.5.peG.800	ftsA
fiG|1005566.5.peG.801	ftsZ
fiG|1005566.5.peG.802	lpxC
fiG|1005566.5.peG.803	NA
fiG|1005566.5.peG.804	secA
fiG|1005566.5.peG.805	mutT
fiG|1005566.5.peG.806	yacG
fiG|1005566.5.peG.807	yacF
fiG|1005566.5.peG.808	coaE
fiG|1005566.5.peG.809	guaC
fiG|1005566.5.peG.81	wzxE
fiG|1005566.5.peG.810	hofC
fiG|1005566.5.peG.811	hofB
fiG|1005566.5.peG.812	ppdD
fiG|1005566.5.peG.813	nadC
fiG|1005566.5.peG.814	ampD
fiG|1005566.5.peG.815	ampE
fiG|1005566.5.peG.816	aroP
fiG|1005566.5.peG.817	pdhR
fiG|1005566.5.peG.818	aceE
fiG|1005566.5.peG.819	aceF
fiG|1005566.5.peG.82	rffT
fiG|1005566.5.peG.820	lpd
fiG|1005566.5.peG.821	yacH
fiG|1005566.5.peG.822	acnB
fiG|1005566.5.peG.823	yacL
fiG|1005566.5.peG.824	speD
fiG|1005566.5.peG.825	speE
fiG|1005566.5.peG.826	yacC
fiG|1005566.5.peG.827	cueO
fiG|1005566.5.peG.828	gcd
fiG|1005566.5.peG.829	hpt
fiG|1005566.5.peG.83	wzyE
fiG|1005566.5.peG.830	can
fiG|1005566.5.peG.831	yadG
fiG|1005566.5.peG.832	yadH
fiG|1005566.5.peG.833	yadI
fiG|1005566.5.peG.834	yadE
fiG|1005566.5.peG.835	panD
fiG|1005566.5.peG.836	NA
fiG|1005566.5.peG.837	yadD
fiG|1005566.5.peG.838	panC
fiG|1005566.5.peG.839	panB
fiG|1005566.5.peG.84	rffM
fiG|1005566.5.peG.840	yadC
fiG|1005566.5.peG.841	yadK
fiG|1005566.5.peG.842	yadL
fiG|1005566.5.peG.843	yadM
fiG|1005566.5.peG.844	yadM
fiG|1005566.5.peG.845	htrE
fiG|1005566.5.peG.846	ecpD
fiG|1005566.5.peG.847	yadN
fiG|1005566.5.peG.848	folK
fiG|1005566.5.peG.849	pcnB
fiG|1005566.5.peG.85	yifK
fiG|1005566.5.peG.850	yadB
fiG|1005566.5.peG.851	dksA
fiG|1005566.5.peG.852	sfsA
fiG|1005566.5.peG.853	ligT
fiG|1005566.5.peG.854	hrpB
fiG|1005566.5.peG.855	mrcB
fiG|1005566.5.peG.856	NA
fiG|1005566.5.peG.857	fhuA
fiG|1005566.5.peG.858	fhuC
fiG|1005566.5.peG.859	fhuD
fiG|1005566.5.peG.86	aslB
fiG|1005566.5.peG.860	fhuB
fiG|1005566.5.peG.861	hemL
fiG|1005566.5.peG.862	clcA
fiG|1005566.5.peG.863	yadR
fiG|1005566.5.peG.864	yadS
fiG|1005566.5.peG.865	btuF
fiG|1005566.5.peG.866	pfs
fiG|1005566.5.peG.867	dgt
fiG|1005566.5.peG.868	degP
fiG|1005566.5.peG.869	cdaR
fiG|1005566.5.peG.87	aslA
fiG|1005566.5.peG.870	yaeH
fiG|1005566.5.peG.871	yaeI
fiG|1005566.5.peG.872	dapD
fiG|1005566.5.peG.873	glnD
fiG|1005566.5.peG.874	map
fiG|1005566.5.peG.875	rpsB
fiG|1005566.5.peG.876	NA
fiG|1005566.5.peG.877	tsf
fiG|1005566.5.peG.878	pyrH
fiG|1005566.5.peG.879	frr
fiG|1005566.5.peG.88	NA
fiG|1005566.5.peG.880	dxr
fiG|1005566.5.peG.881	NA
fiG|1005566.5.peG.882	cdsA
fiG|1005566.5.peG.883	cdsA
fiG|1005566.5.peG.884	yaeL
fiG|1005566.5.peG.885	yaeT
fiG|1005566.5.peG.886	hlpA
fiG|1005566.5.peG.887	lpxD
fiG|1005566.5.peG.888	fabZ
fiG|1005566.5.peG.889	lpxA
fiG|1005566.5.peG.89	hemY
fiG|1005566.5.peG.890	lpxB
fiG|1005566.5.peG.891	rnhB
fiG|1005566.5.peG.892	dnaE
fiG|1005566.5.peG.893	accA
fiG|1005566.5.peG.894	ldcC
fiG|1005566.5.peG.895	yaeR
fiG|1005566.5.peG.896	tilS
fiG|1005566.5.peG.897	rof
fiG|1005566.5.peG.898	yaeP
fiG|1005566.5.peG.899	yaeQ
fiG|1005566.5.peG.9	yieE
fiG|1005566.5.peG.90	hemX
fiG|1005566.5.peG.900	yaeJ
fiG|1005566.5.peG.901	nlpE
fiG|1005566.5.peG.902	yaeF
fiG|1005566.5.peG.903	proS
fiG|1005566.5.peG.904	yaeB
fiG|1005566.5.peG.905	rcsF
fiG|1005566.5.peG.906	metQ
fiG|1005566.5.peG.907	metI
fiG|1005566.5.peG.908	metN
fiG|1005566.5.peG.909	gmhB
fiG|1005566.5.peG.91	hemD
fiG|1005566.5.peG.910	dkgB
fiG|1005566.5.peG.911	yafC
fiG|1005566.5.peG.912	yafD
fiG|1005566.5.peG.913	yafE
fiG|1005566.5.peG.914	mltD
fiG|1005566.5.peG.915	gloB
fiG|1005566.5.peG.916	yafS
fiG|1005566.5.peG.917	rnhA
fiG|1005566.5.peG.918	dnaQ
fiG|1005566.5.peG.919	yafT
fiG|1005566.5.peG.92	hemC
fiG|1005566.5.peG.920	yafF
fiG|1005566.5.peG.921	yafV
fiG|1005566.5.peG.922	ivy
fiG|1005566.5.peG.923	fadE
fiG|1005566.5.peG.924	lpcA
fiG|1005566.5.peG.925	yafJ
fiG|1005566.5.peG.926	yafK
fiG|1005566.5.peG.927	yafQ
fiG|1005566.5.peG.928	dinJ
fiG|1005566.5.peG.929	yafL
fiG|1005566.5.peG.93	cyaA
fiG|1005566.5.peG.930	yafM
fiG|1005566.5.peG.931	fhiA
fiG|1005566.5.peG.932	mbhA
fiG|1005566.5.peG.933	dinB
fiG|1005566.5.peG.934	yafN
fiG|1005566.5.peG.935	yafO
fiG|1005566.5.peG.936	yafP
fiG|1005566.5.peG.937	ykfJ
fiG|1005566.5.peG.938	prfH
fiG|1005566.5.peG.939	pepD
fiG|1005566.5.peG.94	cyaY
fiG|1005566.5.peG.940	gpt
fiG|1005566.5.peG.941	frsA
fiG|1005566.5.peG.942	crl
fiG|1005566.5.peG.943	insA
fiG|1005566.5.peG.944	NA
fiG|1005566.5.peG.945	ykgE
fiG|1005566.5.peG.946	NA
fiG|1005566.5.peG.947	ykgD
fiG|1005566.5.peG.948	ykgC
fiG|1005566.5.peG.949	ykgI
fiG|1005566.5.peG.95	yzcX
fiG|1005566.5.peG.950	ykgB
fiG|1005566.5.peG.951	ykgA
fiG|1005566.5.peG.952	insF
fiG|1005566.5.peG.953	insE
fiG|1005566.5.peG.954	eaeH
fiG|1005566.5.peG.955	ykgM
fiG|1005566.5.peG.956	ykgM
fiG|1005566.5.peG.957	ykgK
fiG|1005566.5.peG.958	yagZ
fiG|1005566.5.peG.959	yagY
fiG|1005566.5.peG.96	yifL
fiG|1005566.5.peG.960	yagX
fiG|1005566.5.peG.961	yagW
fiG|1005566.5.peG.962	yagV
fiG|1005566.5.peG.963	ykgJ
fiG|1005566.5.peG.964	yagU
fiG|1005566.5.peG.965	yagT
fiG|1005566.5.peG.966	yagS
fiG|1005566.5.peG.967	yagR
fiG|1005566.5.peG.968	yagQ
fiG|1005566.5.peG.969	intF
fiG|1005566.5.peG.97	dapF
fiG|1005566.5.peG.970	yagM
fiG|1005566.5.peG.971	yagL
fiG|1005566.5.peG.972	yagK
fiG|1005566.5.peG.973	yagJ
fiG|1005566.5.peG.974	insB
fiG|1005566.5.peG.975	yfjI
fiG|1005566.5.peG.976	argF
fiG|1005566.5.peG.977	yagI
fiG|1005566.5.peG.978	yagH
fiG|1005566.5.peG.979	yagG
fiG|1005566.5.peG.98	yigA
fiG|1005566.5.peG.980	yagF
fiG|1005566.5.peG.981	yagE
fiG|1005566.5.peG.982	yagA
fiG|1005566.5.peG.983	yagB
fiG|1005566.5.peG.984	ykgN
fiG|1005566.5.peG.985	insB
fiG|1005566.5.peG.986	afuB
fiG|1005566.5.peG.987	afuC
fiG|1005566.5.peG.988	mmuM
fiG|1005566.5.peG.989	mmuP
fiG|1005566.5.peG.99	xerC
fiG|1005566.5.peG.990	dcuC
fiG|1005566.5.peG.991	ykfC
fiG|1005566.5.peG.992	insO
fiG|1005566.5.peG.993	insI
fiG|1005566.5.peG.994	insN
fiG|1005566.5.peG.995	perR
fiG|1005566.5.peG.996	ykfA
fiG|1005566.5.peG.997	yafZ
fiG|1005566.5.peG.998	yafY
fiG|1005566.5.peG.999	yafY
fiG|1005566.5.rnA.1	rrsC
fiG|1005566.5.rnA.10	proM
fiG|1005566.5.rnA.100	alaU
fiG|1005566.5.rnA.101	rrlD
fiG|1005566.5.rnA.102	rrfD
fiG|1005566.5.rnA.103	thrV
fiG|1005566.5.rnA.104	rrfF
fiG|1005566.5.rnA.105	leuU
fiG|1005566.5.rnA.106	metY
fiG|1005566.5.rnA.107	ileX
fiG|1005566.5.rnA.108	proK
fiG|1005566.5.rnA.109	selC
fiG|1005566.5.rnA.11	rrsB
fiG|1005566.5.rnA.12	ileU
fiG|1005566.5.rnA.13	alaU
fiG|1005566.5.rnA.14	rrlA
fiG|1005566.5.rnA.15	rrfA
fiG|1005566.5.rnA.16	rrsB
fiG|1005566.5.rnA.17	gltT
fiG|1005566.5.rnA.18	rrlB
fiG|1005566.5.rnA.19	rrfE
fiG|1005566.5.rnA.2	gltT
fiG|1005566.5.rnA.20	thrU
fiG|1005566.5.rnA.21	tyrU
fiG|1005566.5.rnA.22	glyT
fiG|1005566.5.rnA.23	thrT
fiG|1005566.5.rnA.24	rrsB
fiG|1005566.5.rnA.25	gltT
fiG|1005566.5.rnA.26	rrlB
fiG|1005566.5.rnA.27	rrfE
fiG|1005566.5.rnA.28	pheU
fiG|1005566.5.rnA.29	glyX
fiG|1005566.5.rnA.3	rrlC
fiG|1005566.5.rnA.30	glyX
fiG|1005566.5.rnA.31	glyX
fiG|1005566.5.rnA.32	leuX
fiG|1005566.5.rnA.33	leuQ
fiG|1005566.5.rnA.34	leuP
fiG|1005566.5.rnA.35	leuQ
fiG|1005566.5.rnA.36	rrsH
fiG|1005566.5.rnA.37	ileU
fiG|1005566.5.rnA.38	alaU
fiG|1005566.5.rnA.39	rrlH
fiG|1005566.5.rnA.4	rrfD
fiG|1005566.5.rnA.40	rrfD
fiG|1005566.5.rnA.41	aspT
fiG|1005566.5.rnA.42	aspT
fiG|1005566.5.rnA.43	NA
fiG|1005566.5.rnA.44	thrW
fiG|1005566.5.rnA.45	argU
fiG|1005566.5.rnA.46	glnV
fiG|1005566.5.rnA.47	glnV
fiG|1005566.5.rnA.48	metT
fiG|1005566.5.rnA.49	glnU
fiG|1005566.5.rnA.5	aspT
fiG|1005566.5.rnA.50	glnU
fiG|1005566.5.rnA.51	leuW
fiG|1005566.5.rnA.52	metT
fiG|1005566.5.rnA.53	lysZ
fiG|1005566.5.rnA.54	valX
fiG|1005566.5.rnA.55	lysZ
fiG|1005566.5.rnA.56	valX
fiG|1005566.5.rnA.57	lysZ
fiG|1005566.5.rnA.58	lysZ
fiG|1005566.5.rnA.59	lysZ
fiG|1005566.5.rnA.6	trpT
fiG|1005566.5.rnA.60	serX
fiG|1005566.5.rnA.61	serT
fiG|1005566.5.rnA.62	serX
fiG|1005566.5.rnA.63	tyrT
fiG|1005566.5.rnA.64	tyrT
fiG|1005566.5.rnA.65	valV
fiG|1005566.5.rnA.66	valW
fiG|1005566.5.rnA.67	leuZ
fiG|1005566.5.rnA.68	cysT
fiG|1005566.5.rnA.69	glyX
fiG|1005566.5.rnA.7	argX
fiG|1005566.5.rnA.70	serU
fiG|1005566.5.rnA.71	asnU
fiG|1005566.5.rnA.72	asnU
fiG|1005566.5.rnA.73	asnU
fiG|1005566.5.rnA.74	asnU
fiG|1005566.5.rnA.75	proL
fiG|1005566.5.rnA.76	argW
fiG|1005566.5.rnA.77	alaW
fiG|1005566.5.rnA.78	alaW
fiG|1005566.5.rnA.79	valX
fiG|1005566.5.rnA.8	hisR
fiG|1005566.5.rnA.80	valX
fiG|1005566.5.rnA.81	valX
fiG|1005566.5.rnA.82	lysZ
fiG|1005566.5.rnA.83	rrfD
fiG|1005566.5.rnA.84	rrlB
fiG|1005566.5.rnA.85	gltT
fiG|1005566.5.rnA.86	rrsG
fiG|1005566.5.rnA.87	ileY
fiG|1005566.5.rnA.88	argY
fiG|1005566.5.rnA.89	argY
fiG|1005566.5.rnA.9	leuQ
fiG|1005566.5.rnA.90	argY
fiG|1005566.5.rnA.91	argY
fiG|1005566.5.rnA.92	serV
fiG|1005566.5.rnA.93	metV
fiG|1005566.5.rnA.94	metV
fiG|1005566.5.rnA.95	metV
fiG|1005566.5.rnA.96	glyU
fiG|1005566.5.rnA.97	pheU
fiG|1005566.5.rnA.98	rrsE
fiG|1005566.5.rnA.99	ileU
